galaxy,R_kpc,Vobs_kms,Verr_kms,Vmodel_kms,resid_kms,z,y,a_bar_mps2,a_vac_mid_mps2,a_vac_out_mps2
UGC06786,4.26,210.0,4.6,169.77215911847858,40.227840881521416,8.745182800330744,0.1676146579184209,1.7652080688728859e-10,2.6970009851114942e-11,1.5775943390958703e-11
UGC06786,4.38,211.0,2.8,170.42837182409139,40.571628175908614,14.48986720568165,0.15774468848194603,1.725543589157605e-10,2.660234643021434e-11,1.575453679539581e-11
UGC06786,4.54,213.0,2.18,171.60209315187194,41.39790684812806,18.989865526664246,0.14682786186553035,1.6827093500519287e-10,2.620124706751876e-11,1.573074719005997e-11
UGC06786,4.71,214.0,7.61,173.27242100860693,40.727578991393074,5.35185006457202,0.138244063942371,1.64977724805888e-10,2.588991760296021e-11,1.5711958788384057e-11
UGC06786,4.86,215.0,4.7,174.7605830564471,40.2394169435529,8.56157807309636,0.13120093289161797,1.62323791762813e-10,2.563710145603991e-11,1.5696488235801518e-11
UGC06786,5.02,215.0,2.34,176.13459140890743,38.865408591092574,16.609148970552383,0.12291935542102285,1.592577594482364e-10,2.5342837886842067e-11,1.5678234748258893e-11
UGC06786,5.18,216.0,2.95,177.09496080456168,38.90503919543832,13.1881488798096,0.11275353583160985,1.5557319893654137e-10,2.4986018989999042e-11,1.5655735787740212e-11
UGC06786,5.35,217.0,4.48,177.83707307681604,39.16292692318396,8.741724759639276,0.10086317375883942,1.5137160639793674e-10,2.457473876093468e-11,1.5629291108830625e-11
UGC06786,5.51,217.0,3.99,178.21267060886845,38.78732939113155,9.721135185747254,0.08828749526936344,1.4705125703098497e-10,2.4146771978645667e-11,1.560117130061528e-11
UGC06786,5.68,218.0,5.14,178.2326068356574,39.76739316434259,7.736846919132801,0.07322380560168906,1.4203816456215844e-10,2.364347511932127e-11,1.5567284459562817e-11
UGC06786,5.84,218.0,2.51,178.10908818294496,39.89091181705504,15.892793552611572,0.05861517883356388,1.3733980450967719e-10,2.316493514564756e-11,1.553420984900319e-11
UGC06786,6.0,219.0,3.95,177.92471082206012,41.07528917793988,10.398807386820222,0.04399654569695379,1.3279379785426437e-10,2.2695308888443078e-11,1.5500904824504454e-11
UGC06786,6.15,219.0,7.84,177.79656726895456,41.20343273104544,5.255539889163959,0.03083058634047914,1.2882846506339605e-10,2.228012196206204e-11,1.5470732062292466e-11
UGC06786,6.48,219.0,7.74,177.6050173935949,41.39498260640511,5.348188967235802,0.0032937185968623666,1.209135479066311e-10,2.1435013342820884e-11,1.540708425737735e-11
UGC06786,6.64,219.0,6.69,177.39285773063477,41.60714226936523,6.219303777184638,-0.010317685721463049,1.1718271618524769e-10,2.1028638924615254e-11,1.537535424492606e-11
UGC06786,6.81,220.0,6.26,177.0609670558322,42.93903294416779,6.859270438365463,-0.02511604869973062,1.1325703747036363e-10,2.059515500214238e-11,1.5340656276636112e-11
UGC06786,7.1,220.0,2.52,176.37813296714137,43.62186703285863,17.310264695578823,-0.05043336166610217,1.0684344540819111e-10,1.9873207481362052e-11,1.5280811143042922e-11
UGC06786,7.13,220.0,11.4,176.26948037731788,43.730519622682124,3.83601049321773,-0.053233320243203985,1.0615682619418669e-10,1.979486075825457e-11,1.5274155286013213e-11
UGC06786,8.52,220.0,2.93,168.60008333246495,51.39991666753505,17.542633674926638,-0.19295050081694892,7.69539195965755e-11,1.6238154340964525e-11,1.4932754132349066e-11
UGC06786,10.66,225.0,1.79,161.93034820584782,63.06965179415218,35.234442343101776,-0.3596445286093434,5.242479216890804e-11,1.278929622146596e-11,1.4502508364419456e-11
UGC06786,11.99,228.0,5.71,159.56737341584451,68.43262658415549,11.984698175859105,-0.4435552082165669,4.321415624478761e-11,1.132943672982379e-11,1.427700856418808e-11
UGC06786,12.1,228.0,9.96,159.41853024755721,68.58146975244279,6.885689734181002,-0.44994364495360695,4.258313203424886e-11,1.122505741220878e-11,1.4259606171894416e-11
UGC06786,12.33,228.0,8.24,159.0728802443816,68.9271197556184,8.364941717914855,-0.4634549549047936,4.127872657996973e-11,1.1007311645286752e-11,1.4222693700192626e-11
UGC06786,12.78,229.0,1.74,158.5023718147465,70.49762818525349,40.515878267387066,-0.4887442052665939,3.894368473568717e-11,1.0610534915377352e-11,1.4153217087499823e-11
UGC06786,14.93,228.0,1.64,155.99340146322382,72.00659853677618,43.906462522424505,-0.6021735390273498,2.9992157428079e-11,8.992711258834794e-12,1.3835582080541318e-11
UGC06786,17.08,226.0,1.34,153.62232922407173,72.37767077592827,54.013187146215124,-0.7073605612885508,2.3540771116058348e-11,7.705080673632743e-12,1.353272432741979e-11
UGC06786,19.23,226.0,1.39,151.65496143149508,74.34503856850492,53.485639257917214,-0.8042004164484217,1.8835659442679723e-11,6.676904866465099e-12,1.3247404278415398e-11
UGC06786,21.27,227.0,1.11,149.87532212522868,77.12467787477132,69.48169177907326,-0.8921282736973939,1.5383422656104854e-11,5.858068111601053e-12,1.2983412075125998e-11
UGC06786,23.42,227.0,1.37,148.99136635252606,78.00863364747394,56.94060850180579,-0.9724935235798227,1.2784617013299826e-11,5.194411102761361e-12,1.2738394293091538e-11
UGC06786,25.57,224.0,2.79,147.99853448277017,76.00146551722983,27.240668644168398,-1.051619403987093,1.065520579380279e-11,4.611683662443895e-12,1.2494011496140974e-11
UGC06786,27.72,218.0,9.41,147.19546603639043,70.80453396360957,7.524392557237999,-1.1270189035556486,8.9569952208977e-12,4.115040997328045e-12,1.2258541486329407e-11
UGC06786,29.87,215.0,8.18,146.93422458316508,68.06577541683492,8.32099943971087,-1.1946629853315147,7.665107688504218e-12,3.713462238541833e-12,1.2045381725310944e-11
UGC06786,32.02,219.0,5.06,146.98427863839322,72.01572136160678,14.232356000317546,-1.2569408233397636,6.641106161388583e-12,3.377192399148622e-12,1.18477293359174e-11
UGC06786,34.05,211.0,7.05,147.30004946268792,63.69995053731208,9.0354539769237,-1.3108765051113047,5.865495972707937e-12,3.1097606232903423e-12,1.1675602520819732e-11
UGC06787,0.12,134.0,41.1,152.66131427649944,-18.66131427649944,-0.45404657607054594,1.703942155429579,6.069087536018187e-09,2.0697897651234478e-10,1.7925720169552313e-11
UGC06787,0.24,208.0,35.5,237.05079082577603,-29.050790825776033,-0.8183321359373531,1.7865191798133102,7.340073789094082e-09,2.2983681209487221e-10,1.7979463350053105e-11
UGC06787,0.35,252.0,27.1,264.04819407919956,-12.048194079199561,-0.4445828073505373,1.7151591947577005,6.227882938297489e-09,2.0995021172548468e-10,1.7933343968730664e-11
UGC06787,0.47,272.0,11.6,274.8798413052838,-2.879841305283776,-0.2482621814899807,1.6203149989890175,5.006062242072944e-09,1.8606802148839987e-10,1.7865614307989033e-11
UGC06787,0.59,276.0,12.6,277.8517551356364,-1.851755135636381,-0.1469646933044747,1.5290456860425938,4.0572048137438105e-09,1.6556695865613416e-10,1.7793301596807846e-11
UGC06787,0.71,271.0,16.3,278.4623272483786,-7.462327248378585,-0.45781148763058804,1.4487437660924403,3.372290756601397e-09,1.493395252611617e-10,1.7723724170510005e-11
UGC06787,0.83,266.0,11.9,277.06141533090636,-11.061415330906357,-0.9295307000761645,1.3747263491525934,2.8438559560825743e-09,1.3574289502354806e-10,1.7654533236858517e-11
UGC06787,0.94,262.0,12.2,275.0598797681238,-13.059879768123778,-1.070481948206867,1.3127312477794844,2.4655425040143155e-09,1.2527618124377428e-10,1.759277002000369e-11
UGC06787,1.06,260.0,12.1,274.32166392670973,-14.321663926709732,-1.1836085889842753,1.256620110125335,2.166712836003281e-09,1.1647352362120378e-10,1.7533822943202157e-11
UGC06787,1.18,260.0,11.9,273.9709817459666,-13.970981745966583,-1.1740320794929902,1.2074412971317448,1.934739699558547e-09,1.0924846816848471e-10,1.7479745667782736e-11
UGC06787,1.3,259.0,8.04,273.2723125749626,-14.272312574962598,-1.775163255592363,1.1616936968019411,1.7413053840696212e-09,1.0291435810035878e-10,1.7427393865706726e-11
UGC06787,1.42,257.0,10.2,272.4922622702693,-15.492262270269293,-1.5188492421832642,1.119435865065929,1.5798545712083839e-09,9.737697230458857e-11,1.737726448960244e-11
UGC06787,1.53,254.0,9.68,271.25591242785435,-17.255912427854355,-1.7826355813899128,1.0817444501153028,1.4485240030565278e-09,9.267949916598936e-11,1.7331104482061426e-11
UGC06787,1.66,244.0,4.95,269.8053100333863,-25.80531003338632,-5.2131939461386505,1.0401194069022013,1.3161356499580452e-09,8.774378281483917e-11,1.7278528343303358e-11
UGC06787,1.89,228.0,9.83,266.41369455834126,-38.41369455834126,-3.9078020913877176,0.969979379343823,1.1198519882083936e-09,7.999038619015948e-11,1.718610490227273e-11
UGC06787,2.01,220.0,18.6,264.24683099181107,-44.246830991811066,-2.3788618812801645,0.9346480181521768,1.0323554722383855e-09,7.633721810049308e-11,1.713771304380909e-11
UGC06787,2.13,215.0,4.11,261.91539038132134,-46.915390381321345,-11.414936832438283,0.9002381132946792,9.537166384092533e-10,7.293291438022215e-11,1.7089392601703137e-11
UGC06787,2.24,213.0,16.1,259.65369058812564,-46.65369058812564,-2.897744757026437,0.869410470716818,8.883655665740518e-10,7.00065931610919e-11,1.7045100093025265e-11
UGC06787,3.1,228.0,9.59,241.91923834180426,-13.91923834180426,-1.4514325695312054,0.6552615156772676,5.425537402044703e-10,5.256218143932261e-11,1.6710987328926856e-11
UGC06787,3.79,236.0,7.22,228.54200795815913,7.457992041840868,1.0329628866815606,0.508607286733863,3.8706912683972606e-10,4.309988771631977e-11,1.645525847349422e-11
UGC06787,3.9,236.0,7.24,226.5686794911355,9.431320508864502,1.302668578572445,0.48701630386895384,3.682964645817918e-10,4.1852170740470424e-11,1.6415752103568625e-11
UGC06787,4.14,237.0,8.26,222.82019895566117,14.17980104433883,1.7166829351499795,0.44312546393639174,3.328945690428176e-10,3.942106103743786e-11,1.6333973448053965e-11
UGC06787,4.25,237.0,4.07,221.17451470453943,15.825485295460567,3.8883256254202863,0.4237004262960514,3.183330075046696e-10,3.838861477022943e-11,1.6297152087174108e-11
UGC06787,4.37,237.0,4.04,219.48344665896158,17.516553341038417,4.3357805299600045,0.40321200159558784,3.036639574802938e-10,3.7327588085875984e-11,1.6257897855058985e-11
UGC06787,4.49,237.0,1.94,217.90642463144448,19.09357536855552,9.842049159049237,0.38347337998495395,2.9017141399329957e-10,3.6331857514703835e-11,1.621967554365067e-11
UGC06787,4.61,237.0,1.49,216.40989222787582,20.590107772124185,13.818864276593413,0.3643318450237156,2.7765985407027606e-10,3.5390451019829615e-11,1.6182230619075238e-11
UGC06787,4.72,236.0,2.38,215.13023293012492,20.86976706987508,8.768809693224824,0.3473987700142517,2.670422730615789e-10,3.4577070935632987e-11,1.6148795364573534e-11
UGC06787,5.16,235.0,2.4,210.89941346854664,24.10058653145336,10.041911054772234,0.28550857244077155,2.3157401128479451e-10,3.1753043941909574e-11,1.6024116290344813e-11
UGC06787,5.43,234.0,4.05,208.83186163076672,25.168138369233276,6.214355152897105,0.2513126281136501,2.1403947357239005e-10,3.028836532534996e-11,1.595356779579919e-11
UGC06787,5.56,233.0,3.03,207.93534517242546,25.064654827574543,8.272163309430542,0.2356500132802534,2.0645778293862612e-10,2.963920304016138e-11,1.5920861868142207e-11
UGC06787,5.67,233.0,2.48,207.1907758939344,25.809224106065614,10.406945204058715,0.22262740823099328,2.00358907194903e-10,2.910957000403336e-11,1.5893481223134703e-11
UGC06787,5.79,233.0,3.03,206.38561133294476,26.614388667055238,8.783626622790509,0.20861858843157915,1.9399915330101772e-10,2.8549894464582855e-11,1.5863837349070673e-11
UGC06787,5.91,232.0,6.7,205.40553366005844,26.59446633994156,3.969323334319636,0.19394019228154485,1.8755188712522206e-10,2.797446909577742e-11,1.5832566105671464e-11
UGC06787,6.03,232.0,7.44,204.54716356481754,27.452836435182462,3.689897370320223,0.17998977473209293,1.8162307352856678e-10,2.743783148217874e-11,1.5802646548373366e-11
UGC06787,6.2,232.0,1.64,203.42213273952868,28.577867260471322,17.425528817360565,0.16091247209350304,1.7381758761972497e-10,2.6719825344248087e-11,1.5761417814870097e-11
UGC06787,6.5,233.0,14.3,201.50514652481758,31.494853475182424,2.202437305956813,0.12824797972047347,1.6122382696285936e-10,2.5531804940036397e-11,1.5689987369950004e-11
UGC06787,6.85,235.0,7.57,199.61729841635773,35.38270158364227,4.674068901405849,0.0928557752196998,1.4860623157026374e-10,2.4301409101771312e-11,1.5611404112511567e-11
UGC06787,6.98,236.0,3.05,198.9893839825768,37.01061601742319,12.134628202433833,0.0803341168978185,1.4438276780539262e-10,2.3879781897423235e-11,1.5583307241453167e-11
UGC06787,7.09,236.0,2.91,198.52151832891826,37.47848167108174,12.879203323395785,0.07016292905698691,1.4104060918408297e-10,2.3542435902911654e-11,1.55603717134727e-11
UGC06787,7.21,237.0,4.07,198.0622261635483,38.9377738364517,9.56702059863678,0.05943370034797815,1.3759889503866982e-10,2.3191502010759982e-11,1.5536068514746e-11
UGC06787,7.22,238.0,2.02,198.03556148094592,39.964438519054085,19.78437550448222,0.05860346363648391,1.3733609978571014e-10,2.316455511433258e-11,1.5534183241874873e-11
UGC06787,7.33,238.0,6.76,197.6511073966212,40.3488926033788,5.968771095174379,0.049060090606928036,1.3435113405488222e-10,2.2856940341195395e-11,1.551246437202529e-11
UGC06787,7.45,239.0,3.49,197.2378482625076,41.76215173749239,11.966232589539366,0.03878413828136049,1.3120953136014017e-10,2.2530062833285912e-11,1.5488979481309678e-11
UGC06787,7.56,240.0,10.1,196.8247619566626,43.1752380433374,4.274776043894792,0.029280779276290653,1.2836955193274842e-10,2.2231727550671568e-11,1.5467169301504626e-11
UGC06787,8.26,247.0,0.85,193.27634997359817,53.72365002640183,63.20429414870804,-0.03420487277566955,1.1091144749634154e-10,2.033315144239469e-11,1.531924211116654e-11
UGC06787,8.98,252.0,8.91,189.29982018058968,62.70017981941032,7.0370572187890374,-0.09874394509145659,9.559546739919336e-11,1.856192637347636e-11,1.516493630400636e-11
UGC06787,9.09,253.0,7.13,188.7213661582668,64.27863384173321,9.015236162935935,-0.10826502942261984,9.352252346336364e-11,1.8313410217780096e-11,1.514184199082782e-11
UGC06787,9.3,254.0,0.73,187.62828369948733,66.37171630051267,90.92015931577079,-0.12625965721055135,8.972667798165159e-11,1.785234938975904e-11,1.5097964468118856e-11
UGC06787,10.32,253.0,0.96,182.4509825329057,70.5490174670943,73.48855986155657,-0.21099618099336662,7.382187388145537e-11,1.5825876951766336e-11,1.4887356721594334e-11
UGC06787,11.38,247.0,1.99,178.64621609730594,68.35378390269406,34.34863512698194,-0.28684170707790396,6.199255542315048e-11,1.4199604988770315e-11,1.4693388897281143e-11
UGC06787,12.4,238.0,3.15,175.46982751066113,62.53017248933887,19.850848409313926,-0.35436249607826303,5.306629292230995e-11,1.2886951468096094e-11,1.451650854924868e-11
UGC06787,13.41,229.0,1.67,173.12266916326786,55.87733083673214,33.45947954295338,-0.41405788778245645,4.625123761009298e-11,1.1823506788638708e-11,1.4356935120072601e-11
UGC06787,14.43,223.0,3.52,170.96296884503653,52.03703115496347,14.783247487205532,-0.4711291331268901,4.0555719713526136e-11,1.0885435908754302e-11,1.4201663709057247e-11
UGC06787,15.44,220.0,1.13,169.0446660702518,50.95533392974821,45.09321586703381,-0.5246293696327005,3.5855177467787446e-11,1.0070857359824259e-11,1.405377749314747e-11
UGC06787,16.57,220.0,1.12,167.28704757371213,52.71295242628787,47.06513609489988,-0.5801970676879689,3.154889686525865e-11,9.286525388801946e-12,1.3897870894669636e-11
UGC06787,17.58,224.0,1.93,166.03947884303335,57.96052115696665,30.031358112417955,-0.626255792690296,2.8374319414793932e-11,8.680937556424987e-12,1.376692503500502e-11
UGC06787,18.6,228.0,2.04,164.87703180259905,63.12296819740095,30.94263146931419,-0.6709831268587946,2.559753344980118e-11,8.129062900686168e-12,1.3638326197728149e-11
UGC06787,19.61,234.0,2.55,163.76977827505556,70.23022172494444,27.54126342154684,-0.7140435560081203,2.3181294802758708e-11,7.629522045226613e-12,1.3513227751206234e-11
UGC06787,20.62,239.0,2.91,163.09323843120578,75.90676156879422,26.08479778996365,-0.7528235814213948,2.120106436993632e-11,7.204848921412041e-12,1.3399517825189764e-11
UGC06787,21.64,243.0,3.08,162.86090686905558,80.13909313094442,26.01918608147546,-0.787395223182593,1.9578797873555048e-11,6.845385546544203e-12,1.3297339951096137e-11
UGC06787,22.77,245.0,3.6,162.9550375490566,82.04496245094339,22.790267347484274,-0.8216770593903142,1.809273351808595e-11,6.505900082887696e-12,1.3195292148282715e-11
UGC06787,23.78,247.0,2.67,163.20866779219318,83.79133220780682,31.382521426144876,-0.8499429707244294,1.695267652596301e-11,6.238153987566587e-12,1.3110625471582904e-11
UGC06787,24.79,249.0,3.37,163.2976600263237,85.70233997367629,25.430961416521153,-0.8788375421700948,1.5861479851617875e-11,5.975359740293267e-12,1.3023599345309756e-11
UGC06787,25.81,250.0,2.08,163.1275464431637,86.87245355683629,41.76560267155591,-0.9096316889674063,1.4775750771671477e-11,5.7069556400053795e-12,1.2930338811354918e-11
UGC06787,26.82,251.0,1.68,162.90523325151142,88.09476674848858,52.437361159814635,-0.9400492521481157,1.3776281039055582e-11,5.453180939723566e-12,1.2837716820651157e-11
UGC06787,27.84,251.0,2.78,162.72182496002557,88.27817503997443,31.754739223012386,-0.9698856969063515,1.286161629965397e-11,5.21476844771107e-12,1.2746397380148652e-11
UGC06787,29.41,248.0,3.4,162.32472318232735,85.67527681767265,25.19861082872725,-1.0160273125999835,1.1565220928665102e-11,4.8656053689521906e-12,1.2604303520058768e-11
UGC06787,30.99,246.0,2.91,161.7839426758925,84.21605732410751,28.940225884573024,-1.0629981975368563,1.0379658104171012e-11,4.533218090000404e-12,1.2458630764660629e-11
UGC06787,32.57,249.0,3.46,161.41852348111402,87.58147651888598,25.31256546788612,-1.107523867755673,9.368226412844079e-12,4.23829803116231e-12,1.2319649894567566e-11
UGC06787,34.03,252.0,3.23,161.37118459180826,90.62881540819174,28.0584567827219,-1.14503004602978,8.593126399083122e-12,4.004225304403047e-12,1.2201951579651465e-11
UGC06787,37.19,255.0,4.16,161.0179163371601,93.9820836628399,22.591847034336514,-1.2270067059567922,7.114994031231794e-12,3.5350021674051037e-12,1.1942888247171704e-11
UGC06818,0.87,23.4,5.55,29.71603425730428,-6.316034257304281,-1.138024190505276,-0.9211559043009131,1.4388825368012021e-11,5.609507104556808e-12,1.2895305089133892e-11
UGC06818,1.74,28.0,5.2,41.922807270546755,-13.922807270546755,-2.677462936643607,-0.9247479043745177,1.4270307834376842e-11,5.579460070670852e-12,1.288437089472133e-11
UGC06818,2.61,36.7,4.25,47.6741714992372,-10.974171499237194,-2.582157999820516,-1.0384805253241978,1.0982487578119986e-11,4.703904878728312e-12,1.253479323269004e-11
